Customer_ID,Appliance_Type,Power_Rating,Usage_Duration,Usage_Time_Start,Usage_Time_End,User_Preferences,Seasonal_Variation
3942,Fridge,153,4.55,16,20,Energy Saving,High
3943,Dishwasher,1633,2.93,3,5,Energy Saving,Medium
3944,Microwave,1000,3.31,6,9,Energy Saving,Medium
3945,Air Conditioner,1588,0.84,23,23,Balanced,Low
3946,Computer,275,3.74,7,10,Energy Saving,Medium
3947,Washing Machine,889,1.8,10,11,Balanced,Medium
3948,Heater,2364,3.82,19,22,High Performance,High
3949,Computer,312,6.49,22,4,Energy Saving,High
3950,Computer,360,7.35,11,18,Energy Saving,Low
3951,Washing Machine,681,2.39,0,2,High Performance,High
3952,Washing Machine,917,1.11,2,3,Balanced,Medium
3953,Microwave,855,4.2,17,21,Energy Saving,Medium
3954,Computer,276,0.98,5,5,High Performance,Medium
3955,Dishwasher,1799,4.2,7,11,Balanced,Medium
3956,Air Conditioner,3395,2.69,23,1,Energy Saving,Low
3957,Washing Machine,610,5.54,5,10,Balanced,Low
3958,Heater,1479,6.74,4,10,Balanced,Medium
3959,Microwave,1264,2.99,20,22,High Performance,High
3960,TV,194,7.75,14,21,High Performance,Medium
3961,Microwave,854,2.19,3,5,High Performance,Low
3962,TV,318,2.59,23,1,Energy Saving,Low
3963,Fridge,135,7.12,7,14,Energy Saving,Low
3964,Heater,1559,3.16,7,10,High Performance,Medium
3965,Microwave,1412,3.76,2,5,Energy Saving,High
3966,Fridge,188,6.57,20,2,Balanced,Low
3967,TV,181,3.27,7,10,Balanced,Medium
3968,Washing Machine,974,6.84,23,5,High Performance,Low
3969,TV,195,2.3,4,6,Energy Saving,Medium
3970,Heater,1981,0.7,5,5,High Performance,Low
3971,Computer,313,3.55,16,19,High Performance,Low
3972,Dishwasher,1661,7.02,15,22,Balanced,Medium
3973,Computer,266,7.39,13,20,Balanced,Low
3974,Air Conditioner,2610,1.05,14,15,Balanced,Medium
3975,Washing Machine,911,3.8,9,12,High Performance,Low
3976,Washing Machine,888,3.62,7,10,High Performance,Medium
3977,Air Conditioner,3390,7.33,21,4,Energy Saving,High
3978,Dishwasher,1472,1.82,10,11,Balanced,Medium
3979,Fridge,159,6.07,22,4,Balanced,Low
3980,Heater,1672,1.68,11,12,High Performance,Medium
3981,TV,286,0.72,22,22,Energy Saving,Medium
3982,Dishwasher,1477,7.48,5,12,High Performance,Low
3983,TV,136,0.81,20,20,Balanced,Medium
3984,Air Conditioner,3034,5.21,1,6,Energy Saving,Medium
3985,TV,213,1.82,14,15,Balanced,Medium
3986,Computer,330,5.77,3,8,Energy Saving,Low
3987,Computer,200,2.74,22,0,Energy Saving,Medium
3988,Dishwasher,1320,3.7,22,1,High Performance,Low
3989,TV,204,6.14,23,5,High Performance,Medium
3990,TV,80,0.89,23,23,Balanced,High
3991,Washing Machine,743,3.91,20,23,Balanced,High
3992,Microwave,1329,4.61,6,10,Energy Saving,High
3993,Dishwasher,1249,6.99,8,14,Energy Saving,Low
3994,Microwave,1315,5.17,12,17,High Performance,Medium
3995,Microwave,1393,4.55,0,4,Energy Saving,High
3996,Air Conditioner,2882,6.44,19,1,High Performance,Low
3997,Fridge,133,2.88,15,17,Energy Saving,Medium
3998,Heater,1763,3.32,7,10,Balanced,High
3999,Dishwasher,1616,3.18,13,16,Balanced,Medium
4000,Washing Machine,642,7.49,22,5,High Performance,Medium
4001,Computer,275,6.27,3,9,Balanced,Medium
4002,Washing Machine,610,4.72,22,2,Energy Saving,High
4003,Fridge,112,1.15,11,12,Energy Saving,High
4004,Computer,277,7.98,3,10,High Performance,High
4005,Microwave,1439,2.47,20,22,High Performance,Low
4006,Dishwasher,1437,1.71,13,14,High Performance,High
4007,Heater,1982,6.82,0,6,Balanced,High
4008,Microwave,1029,2.07,10,12,Energy Saving,Low
4009,TV,108,2.15,11,13,Balanced,Medium
4010,Heater,2044,7.6,4,11,Balanced,Low
4011,Heater,1025,5.43,12,17,Balanced,Low
4012,Computer,341,7.8,6,13,Energy Saving,Low
4013,Fridge,146,1.24,7,8,High Performance,Low
4014,Air Conditioner,3471,1.86,6,7,High Performance,High
4015,Heater,2123,6.16,12,18,High Performance,High
4016,Washing Machine,912,5.36,12,17,Balanced,Medium
4017,TV,269,6.07,7,13,Energy Saving,Low
4018,Air Conditioner,2470,5.2,20,1,High Performance,Low
4019,Air Conditioner,2620,7.38,21,4,Energy Saving,High
4020,Computer,292,3.44,2,5,High Performance,Medium
4021,TV,109,1.03,21,22,Balanced,Medium
4022,Air Conditioner,2207,3.97,3,6,Balanced,Medium
4023,Dishwasher,1294,6.4,6,12,Balanced,Low
4024,Dishwasher,1502,3.81,10,13,Energy Saving,High
4025,Washing Machine,624,6.74,14,20,Energy Saving,Medium
4026,Heater,1394,1.86,3,4,High Performance,Medium
4027,Air Conditioner,2579,1.27,21,22,Energy Saving,Low
4028,Air Conditioner,1737,4.64,15,19,Energy Saving,Medium
4029,Computer,272,6.05,7,13,Energy Saving,High
4030,TV,326,5.87,0,5,High Performance,High
4031,Air Conditioner,2983,5.49,8,13,Energy Saving,Low
4032,TV,246,0.79,22,22,Energy Saving,Low
4033,Computer,258,7.42,4,11,High Performance,Low
4034,Microwave,969,5.97,19,0,Balanced,Low
4035,TV,306,5.01,19,0,Energy Saving,Medium
4036,Dishwasher,1643,1.92,4,5,Balanced,High
4037,TV,333,3.46,0,3,Energy Saving,High
4038,Fridge,133,3.65,7,10,High Performance,High
4039,Heater,2490,4.62,5,9,Balanced,Low
4040,Computer,385,7.47,5,12,High Performance,High
4041,Air Conditioner,3093,6.71,22,4,Balanced,Medium
4042,Dishwasher,1583,7.23,7,14,Balanced,High
4043,Air Conditioner,1500,6.49,22,4,Balanced,High
4044,Washing Machine,528,6.66,5,11,Balanced,High
4045,Air Conditioner,2972,5.74,6,11,High Performance,High
4046,Microwave,848,5.54,16,21,High Performance,Low
4047,Fridge,162,6.14,9,15,Balanced,High
4048,Air Conditioner,2203,3.82,17,20,Energy Saving,High
4049,Dishwasher,1526,5.95,14,19,Balanced,Low
4050,Dishwasher,1713,2.23,10,12,Balanced,Low
4051,Computer,216,3.21,6,9,High Performance,Low
4052,Washing Machine,911,4.8,22,2,High Performance,Low
4053,Heater,1492,5.32,12,17,Balanced,Low
4054,TV,400,0.58,8,8,Energy Saving,Low
4055,Microwave,1159,6.52,12,18,Balanced,Medium
4056,Air Conditioner,2334,1.68,18,19,Balanced,High
4057,Computer,359,4.27,20,0,Balanced,Low
4058,Fridge,134,4.37,3,7,Energy Saving,Medium
4059,Dishwasher,1743,2.39,17,19,Balanced,Low
4060,Fridge,175,3.53,21,0,High Performance,Medium
4061,Air Conditioner,3402,6.19,4,10,High Performance,Medium
4062,Washing Machine,696,4.1,6,10,Energy Saving,Low
4063,Computer,345,1.99,0,1,High Performance,High
4064,Fridge,190,4.28,12,16,Energy Saving,Low
4065,Air Conditioner,3283,2.01,11,13,High Performance,Low
4066,Heater,1079,4.93,12,16,High Performance,High
4067,TV,348,3.9,16,19,Balanced,Low
4068,Air Conditioner,3165,4.95,13,17,Balanced,High
4069,Dishwasher,1771,2.91,15,17,Balanced,Medium
4070,Fridge,138,6.48,18,0,High Performance,High
4071,Computer,392,3.86,22,1,Energy Saving,Medium
4072,Air Conditioner,3132,1.5,18,19,Balanced,Medium
4073,Computer,400,3.42,21,0,Balanced,Medium
4074,Computer,350,2.87,21,23,Energy Saving,Low
4075,Microwave,808,3.28,23,2,Balanced,Low
4076,Dishwasher,1481,2.1,10,12,Energy Saving,Medium
4077,Dishwasher,1752,0.66,0,0,Balanced,Low
4078,Computer,347,4.34,11,15,Balanced,Low
4079,Microwave,1006,2.23,23,1,Balanced,Medium
4080,TV,276,3.34,23,2,Energy Saving,Medium
4081,Microwave,1343,2.31,14,16,High Performance,High
4082,Air Conditioner,1736,5.32,6,11,Energy Saving,Low
4083,Microwave,1096,5.86,16,21,Energy Saving,Medium
4084,Computer,268,2.82,7,9,High Performance,Low
4085,Washing Machine,749,0.66,5,5,High Performance,Low
4086,Fridge,105,8.0,15,23,Balanced,High
4087,Dishwasher,1250,3.75,14,17,Energy Saving,Medium
4088,Fridge,140,6.78,23,5,Balanced,Low
4089,Washing Machine,839,7.99,21,4,High Performance,Medium
4090,TV,363,5.61,12,17,Balanced,Medium
4091,Air Conditioner,1569,5.5,2,7,Balanced,Medium
4092,Air Conditioner,2721,6.46,18,0,Balanced,High
4093,Dishwasher,1479,4.9,14,18,High Performance,Medium
4094,Dishwasher,1742,7.96,13,20,High Performance,Low
4095,TV,156,7.59,1,8,Energy Saving,High
4096,Microwave,1032,0.74,0,0,Balanced,Low
4097,Heater,1106,1.07,11,12,Balanced,Low
4098,Computer,293,1.9,18,19,Balanced,Medium
4099,Dishwasher,1418,3.7,23,2,Balanced,High
4100,TV,281,5.44,22,3,Balanced,High
4101,Fridge,175,6.38,12,18,High Performance,Medium
4102,Computer,335,4.67,0,4,High Performance,Medium
4103,Computer,354,5.78,0,5,Balanced,Low
4104,Microwave,1356,4.61,8,12,High Performance,High
4105,Microwave,1389,4.05,13,17,Energy Saving,High
4106,Air Conditioner,2810,2.22,11,13,High Performance,Medium
4107,Microwave,1143,7.05,20,3,Balanced,Low
4108,Dishwasher,1405,4.31,3,7,Balanced,High
4109,Computer,349,2.86,8,10,High Performance,Low
4110,Dishwasher,1216,6.46,22,4,Energy Saving,Medium
4111,Heater,1982,4.03,4,8,Balanced,Low
4112,Fridge,160,1.29,4,5,High Performance,Medium
4113,Computer,242,1.18,13,14,Balanced,High
4114,Computer,392,6.81,5,11,High Performance,Low
4115,TV,277,7.01,6,13,High Performance,Low
4116,Fridge,135,3.57,2,5,Energy Saving,Low
4117,Fridge,184,7.16,20,3,Energy Saving,Low
4118,Microwave,1328,5.23,22,3,Balanced,Medium
4119,Fridge,173,1.64,6,7,Balanced,Low
4120,Heater,1891,2.74,22,0,Balanced,Low
4121,Computer,361,3.66,15,18,High Performance,High
4122,Microwave,1203,4.16,8,12,Balanced,Medium
4123,Air Conditioner,3250,4.73,14,18,High Performance,High
4124,Dishwasher,1705,7.55,20,3,High Performance,Low
4125,Heater,2317,2.37,10,12,High Performance,Low
4126,Microwave,1422,7.88,8,15,Energy Saving,Medium
4127,Computer,388,3.74,18,21,Energy Saving,Medium
4128,Computer,387,7.07,13,20,Energy Saving,High
4129,Air Conditioner,3431,7.03,17,0,High Performance,Low
4130,Washing Machine,800,5.21,3,8,High Performance,High
4131,Microwave,1426,4.06,7,11,High Performance,High
4132,Air Conditioner,1597,3.09,13,16,Balanced,Medium
4133,Computer,377,1.88,5,6,High Performance,Low
4134,Washing Machine,936,0.85,21,21,Balanced,High
4135,Fridge,159,3.46,0,3,Energy Saving,Low
4136,Microwave,1243,4.92,14,18,Balanced,Medium
4137,Heater,1288,1.91,13,14,High Performance,High
4138,Fridge,200,3.93,3,6,Energy Saving,High
4139,Fridge,183,1.45,15,16,High Performance,Low
4140,Air Conditioner,3040,1.32,18,19,Energy Saving,Medium
4141,Heater,1656,5.58,11,16,High Performance,High
4142,TV,302,3.41,23,2,Balanced,Medium
4143,Dishwasher,1463,4.96,10,14,Energy Saving,High
4144,TV,80,7.96,16,23,High Performance,High
4145,Washing Machine,877,7.78,22,5,Balanced,Low
4146,Dishwasher,1292,1.57,21,22,Balanced,Low
4147,Heater,2297,7.55,9,16,Balanced,Medium
4148,Heater,2371,1.06,7,8,High Performance,Low
4149,Heater,1601,0.87,14,14,Balanced,Medium
4150,Computer,228,2.32,3,5,Balanced,High
4151,Washing Machine,796,7.65,15,22,High Performance,Medium
4152,TV,179,1.76,13,14,High Performance,High
4153,TV,307,7.16,20,3,High Performance,Medium
4154,Air Conditioner,3425,3.16,15,18,High Performance,Medium
4155,Microwave,1210,3.11,18,21,Balanced,High
4156,Washing Machine,857,6.73,23,5,Balanced,Low
4157,Air Conditioner,1947,5.93,4,9,Balanced,High
4158,Washing Machine,630,5.4,20,1,High Performance,High
4159,Computer,263,5.96,1,6,Balanced,High
4160,Computer,318,3.03,22,1,Balanced,Low
4161,TV,286,6.85,0,6,High Performance,Low
4162,Washing Machine,766,2.45,0,2,High Performance,High
4163,Computer,224,0.86,2,2,Energy Saving,Medium
4164,Microwave,1142,2.69,12,14,High Performance,Medium
4165,Dishwasher,1368,3.25,20,23,Balanced,High
4166,Computer,336,2.03,3,5,High Performance,High
4167,Heater,2077,7.46,13,20,High Performance,Low
4168,Air Conditioner,2140,0.87,4,4,Energy Saving,Low
4169,Dishwasher,1275,3.46,2,5,Energy Saving,High
4170,Heater,2400,5.76,18,23,Energy Saving,Low
4171,Air Conditioner,3259,1.91,20,21,Energy Saving,Low
4172,Heater,1292,6.41,0,6,High Performance,High
4173,Fridge,161,2.13,18,20,High Performance,High
4174,Air Conditioner,2211,5.65,22,3,Energy Saving,Low
4175,Air Conditioner,2029,6.37,3,9,Balanced,Medium
4176,Computer,236,3.96,21,0,Balanced,Low
4177,Microwave,1342,7.84,10,17,Balanced,Low
4178,Computer,359,2.09,23,1,Energy Saving,Low
4179,TV,120,5.97,6,11,Balanced,Low
4180,Air Conditioner,2685,6.62,9,15,Energy Saving,Medium
4181,Dishwasher,1532,2.94,21,23,High Performance,Low
4182,Washing Machine,679,2.24,9,11,High Performance,Low
4183,Fridge,105,0.62,13,13,Energy Saving,Low
4184,Dishwasher,1235,7.72,14,21,Energy Saving,High
4185,Fridge,153,4.38,13,17,Balanced,High
4186,TV,266,7.23,23,6,High Performance,High
4187,TV,108,5.89,13,18,Balanced,High
4188,Heater,2420,2.12,1,3,Energy Saving,Low
4189,Microwave,988,3.2,13,16,Energy Saving,High
4190,Microwave,880,5.18,6,11,High Performance,Low
4191,TV,254,4.56,10,14,Balanced,High
4192,Computer,315,6.86,23,5,Balanced,High
4193,Washing Machine,902,5.91,5,10,Balanced,High
4194,Fridge,161,6.13,1,7,High Performance,Medium
4195,TV,157,5.02,15,20,High Performance,Low
4196,TV,399,3.16,15,18,Energy Saving,High
4197,Washing Machine,814,7.74,4,11,High Performance,Medium
4198,Heater,2483,1.1,7,8,Energy Saving,Medium
4199,Air Conditioner,3198,4.98,2,6,Energy Saving,Medium
4200,TV,120,4.29,17,21,Balanced,Medium
4201,TV,56,6.48,4,10,High Performance,Medium
4202,Microwave,1466,1.12,0,1,Balanced,High
4203,Air Conditioner,2919,2.15,21,23,Energy Saving,Medium
4204,Washing Machine,841,4.16,0,4,High Performance,Medium
4205,Fridge,175,6.83,15,21,High Performance,Low
4206,Dishwasher,1592,3.12,7,10,Balanced,High
4207,Heater,1549,6.94,15,21,High Performance,High
4208,Microwave,1025,3.4,8,11,High Performance,High
4209,Microwave,1195,6.58,23,5,Balanced,High
4210,Dishwasher,1763,4.98,12,16,Energy Saving,Medium
4211,Air Conditioner,2858,7.67,8,15,Balanced,High
4212,TV,62,3.47,21,0,High Performance,High
4213,Computer,234,3.31,11,14,Energy Saving,Medium
4214,Computer,246,7.0,8,15,Energy Saving,Medium
4215,Computer,241,6.15,12,18,Balanced,Medium
4216,Computer,203,3.07,23,2,Energy Saving,High
4217,Air Conditioner,2586,7.53,22,5,Balanced,High
4218,Heater,1197,5.02,20,1,Energy Saving,Low
4219,Washing Machine,577,6.0,22,4,Energy Saving,Medium
4220,TV,99,5.26,1,6,Energy Saving,Low
4221,Computer,330,5.24,2,7,High Performance,Low
4222,Fridge,118,2.68,11,13,Balanced,Medium
4223,Fridge,105,3.58,23,2,Balanced,High
4224,Air Conditioner,1677,1.07,23,0,High Performance,Low
4225,Computer,376,2.25,1,3,Balanced,High
4226,TV,259,2.99,14,16,Balanced,Low
4227,Fridge,190,3.45,21,0,High Performance,Low
4228,Computer,263,5.49,15,20,Energy Saving,High
4229,Microwave,897,6.87,19,1,Energy Saving,Medium
4230,Computer,370,1.24,2,3,Energy Saving,Low
4231,Heater,2256,4.5,22,2,High Performance,Low
4232,Heater,1110,3.82,11,14,High Performance,Medium
4233,Heater,1802,5.67,5,10,Energy Saving,High
4234,Dishwasher,1695,7.48,22,5,High Performance,Low
4235,Washing Machine,972,6.29,23,5,Balanced,Low
4236,Dishwasher,1466,1.65,14,15,Energy Saving,Medium
4237,Heater,1874,5.1,18,23,Balanced,Low
4238,Fridge,155,4.22,10,14,High Performance,Medium
4239,Heater,2372,5.97,4,9,High Performance,High
4240,Computer,288,0.8,13,13,Balanced,High
4241,Fridge,186,6.3,12,18,Balanced,Medium
4242,Dishwasher,1214,6.51,3,9,Balanced,High
4243,TV,176,4.04,15,19,Balanced,High
4244,Fridge,136,4.01,6,10,High Performance,Low
4245,Computer,310,6.4,8,14,High Performance,Low
4246,Dishwasher,1530,3.45,12,15,Balanced,High
4247,Fridge,176,7.51,6,13,High Performance,High
4248,Heater,2374,2.15,20,22,High Performance,Low
4249,Washing Machine,829,3.33,17,20,Energy Saving,Medium
4250,Fridge,140,5.2,18,23,Energy Saving,Low
4251,TV,91,5.02,19,0,Balanced,Low
4252,TV,86,1.81,23,0,Energy Saving,Low
4253,Air Conditioner,1830,3.59,13,16,Energy Saving,Medium
4254,Fridge,147,7.02,5,12,Balanced,Medium
4255,Microwave,1454,1.25,0,1,Energy Saving,High
4256,Microwave,867,7.74,14,21,Balanced,Low
4257,TV,185,2.64,9,11,Energy Saving,Medium
4258,Computer,323,6.05,16,22,Energy Saving,Medium
4259,TV,320,4.42,0,4,Energy Saving,Medium
4260,TV,140,0.81,3,3,Energy Saving,Medium
4261,Washing Machine,944,3.16,8,11,High Performance,High
4262,Washing Machine,974,4.62,23,3,Energy Saving,Medium
4263,Heater,1948,6.72,5,11,Balanced,High
4264,Air Conditioner,2700,3.61,14,17,Balanced,Medium
4265,Computer,242,3.06,0,3,Energy Saving,Low
4266,Dishwasher,1431,3.27,8,11,Balanced,High
4267,Computer,369,6.4,7,13,Energy Saving,Medium
4268,Computer,335,5.34,13,18,Balanced,Low
4269,Washing Machine,903,3.55,21,0,Energy Saving,High
4270,Air Conditioner,1997,7.74,11,18,Balanced,Low
4271,Computer,363,3.51,11,14,Balanced,Medium
4272,TV,212,1.55,6,7,Balanced,High
4273,Washing Machine,824,1.41,18,19,High Performance,Low
4274,Washing Machine,514,4.53,21,1,Balanced,Low
4275,Air Conditioner,1656,2.96,4,6,High Performance,Low
4276,Heater,2077,4.77,8,12,High Performance,Low
4277,Heater,2255,6.6,19,1,Energy Saving,Medium
4278,Air Conditioner,2723,7.54,12,19,Balanced,Medium
4279,TV,192,7.67,2,9,Balanced,High
4280,Computer,206,5.03,6,11,Balanced,Low
4281,Washing Machine,947,4.69,17,21,Balanced,Low
4282,Fridge,115,6.39,4,10,Balanced,High
4283,Washing Machine,742,2.4,3,5,Balanced,Low
4284,Microwave,876,7.74,23,6,Balanced,High
4285,Air Conditioner,2265,7.4,15,22,Energy Saving,Low
4286,Fridge,164,5.03,4,9,Energy Saving,Low
4287,Washing Machine,644,5.23,13,18,Balanced,Medium
4288,Computer,235,2.37,21,23,Balanced,Medium
4289,Microwave,1413,7.37,5,12,Energy Saving,Medium
4290,Dishwasher,1507,7.36,19,2,Energy Saving,High
4291,Heater,1604,2.17,17,19,Balanced,Medium
4292,Dishwasher,1588,1.72,20,21,High Performance,Medium
4293,Fridge,131,5.96,20,1,Balanced,Low
4294,Microwave,920,5.46,3,8,Energy Saving,High
4295,Heater,1427,6.34,21,3,High Performance,High
4296,Air Conditioner,1606,6.02,10,16,High Performance,High
4297,Fridge,137,3.95,0,3,High Performance,High
4298,Air Conditioner,3344,3.15,12,15,Energy Saving,Medium
4299,Dishwasher,1237,1.77,17,18,Balanced,Low
4300,Air Conditioner,2372,1.37,0,1,Energy Saving,Low
4301,Dishwasher,1357,1.62,18,19,Balanced,Medium
4302,Air Conditioner,1928,3.13,13,16,Balanced,Low
4303,Dishwasher,1328,4.11,1,5,Balanced,Low
4304,Air Conditioner,2629,5.55,4,9,Energy Saving,High
4305,Microwave,854,2.56,10,12,Balanced,High
4306,Heater,1983,3.64,6,9,Balanced,High
4307,Microwave,1045,7.23,5,12,Energy Saving,Medium
4308,Fridge,161,1.04,1,2,Balanced,High
4309,TV,229,3.7,6,9,Balanced,High
4310,Fridge,169,7.48,19,2,High Performance,Medium
4311,Air Conditioner,1518,3.09,1,4,Energy Saving,Medium
4312,Air Conditioner,3009,1.28,6,7,Balanced,High
4313,Heater,1205,3.04,4,7,Balanced,Medium
4314,TV,66,4.09,20,0,High Performance,Medium
4315,Computer,234,7.08,18,1,Balanced,Medium
4316,Computer,333,6.11,15,21,Balanced,High
4317,Air Conditioner,3222,3.18,17,20,High Performance,Low
4318,Air Conditioner,2090,7.97,11,18,Energy Saving,Medium
4319,Washing Machine,809,6.5,6,12,Energy Saving,Medium
4320,TV,191,4.31,13,17,Energy Saving,High
4321,Microwave,1265,2.65,23,1,Balanced,Medium
4322,Heater,1213,7.04,5,12,Energy Saving,Low
4323,Air Conditioner,1632,3.59,18,21,High Performance,High
4324,Fridge,121,1.35,14,15,Balanced,High
4325,TV,268,7.44,18,1,High Performance,Low
4326,Air Conditioner,1995,1.65,8,9,High Performance,Low
4327,Fridge,169,1.51,16,17,Energy Saving,Medium
4328,Dishwasher,1632,4.5,17,21,High Performance,High
4329,Fridge,159,1.54,21,22,High Performance,Low
4330,TV,278,1.91,2,3,Balanced,Medium
4331,Washing Machine,605,5.48,14,19,High Performance,Medium
4332,Microwave,1235,4.07,14,18,High Performance,Low
4333,Microwave,818,7.11,4,11,High Performance,High
4334,Microwave,1005,7.91,18,1,Energy Saving,Low
4335,Computer,290,6.85,13,19,High Performance,High
4336,Heater,2052,7.78,21,4,Energy Saving,Medium
4337,Fridge,151,2.66,1,3,Balanced,Low
4338,Fridge,197,6.03,5,11,Energy Saving,Low
4339,Microwave,808,4.48,14,18,Energy Saving,Low
4340,Microwave,962,1.31,9,10,Energy Saving,Medium
4341,Dishwasher,1306,4.66,2,6,Balanced,High
4342,Dishwasher,1729,5.35,8,13,Energy Saving,High
4343,Microwave,1223,2.27,20,22,Energy Saving,Medium
4344,Heater,1066,3.72,9,12,Balanced,Low
4345,Heater,1402,6.04,13,19,Balanced,High
4346,Washing Machine,567,1.7,10,11,High Performance,Medium
4347,Microwave,1099,4.35,11,15,Energy Saving,Low
4348,Computer,361,1.4,20,21,High Performance,High
4349,TV,366,5.11,9,14,Energy Saving,Low
4350,Heater,2111,6.24,16,22,High Performance,High
4351,Computer,230,1.41,15,16,Energy Saving,Medium
4352,Washing Machine,600,7.07,3,10,Balanced,Low
4353,Air Conditioner,2168,0.78,2,2,Energy Saving,Low
4354,Air Conditioner,1762,2.52,0,2,High Performance,High
4355,Air Conditioner,2435,3.63,22,1,High Performance,High
4356,Dishwasher,1680,5.99,1,6,Energy Saving,Low
4357,Dishwasher,1215,7.8,8,15,High Performance,High
4358,Heater,1514,7.21,11,18,High Performance,Low
4359,Heater,2109,0.74,20,20,Balanced,Low
4360,Fridge,165,1.44,10,11,Balanced,Low
4361,TV,241,4.02,14,18,Balanced,Low
4362,Dishwasher,1475,1.72,0,1,High Performance,Medium
4363,Heater,2313,6.26,6,12,Energy Saving,High
4364,Fridge,122,6.52,11,17,Energy Saving,Medium
4365,Fridge,162,7.24,13,20,Balanced,Low
4366,Computer,341,4.88,3,7,Energy Saving,High
4367,Washing Machine,643,0.91,13,13,Energy Saving,High
4368,Microwave,1219,6.07,17,23,High Performance,High
4369,TV,159,3.86,12,15,Balanced,Low
4370,Computer,318,5.79,2,7,Balanced,Low
4371,Computer,366,3.53,19,22,Energy Saving,Medium
4372,Computer,223,7.35,17,0,Energy Saving,Medium
4373,TV,364,3.23,23,2,Balanced,High
4374,TV,88,3.73,15,18,Balanced,Low
4375,Washing Machine,949,4.89,6,10,Balanced,Low
4376,Fridge,107,6.62,2,8,Balanced,Medium
4377,Computer,268,5.79,6,11,Balanced,Medium
4378,TV,345,5.13,6,11,Energy Saving,Medium
4379,Air Conditioner,2875,6.35,14,20,High Performance,Low
4380,TV,336,4.1,13,17,High Performance,Medium
4381,Computer,221,3.67,21,0,Balanced,High
4382,Microwave,921,6.5,21,3,Energy Saving,Medium
4383,Heater,2265,5.58,20,1,Balanced,High
4384,Microwave,1133,4.99,1,5,High Performance,Medium
4385,Air Conditioner,2225,2.33,21,23,High Performance,Low
4386,TV,145,3.28,21,0,Energy Saving,High
4387,Microwave,1363,1.48,3,4,Balanced,High
4388,Air Conditioner,2207,5.81,4,9,Balanced,High
4389,Dishwasher,1416,7.06,23,6,Energy Saving,High
4390,Air Conditioner,2631,4.8,9,13,Balanced,Medium
4391,Dishwasher,1216,1.06,0,1,Balanced,Low
4392,Computer,242,2.62,7,9,High Performance,Medium
4393,Dishwasher,1784,1.68,16,17,Balanced,High
4394,Microwave,864,5.82,6,11,Balanced,Low
4395,Fridge,148,2.07,10,12,Balanced,Low
4396,Heater,1074,1.06,17,18,High Performance,Medium
4397,Washing Machine,581,4.79,4,8,High Performance,Medium
4398,Fridge,129,6.0,13,19,High Performance,Low
4399,Washing Machine,969,3.14,21,0,High Performance,Medium
4400,Computer,284,0.77,20,20,High Performance,Medium
4401,Computer,234,0.53,18,18,High Performance,Medium
4402,Air Conditioner,2519,3.57,4,7,Energy Saving,High
4403,Air Conditioner,2908,3.67,12,15,Balanced,High
4404,Fridge,183,4.41,22,2,High Performance,High
4405,Air Conditioner,1866,5.55,23,4,Energy Saving,Low
4406,Dishwasher,1237,3.1,1,4,Balanced,Low
4407,Microwave,1464,4.61,2,6,Energy Saving,Low
4408,Air Conditioner,3199,3.14,13,16,Energy Saving,Low
4409,Microwave,1314,2.29,23,1,Energy Saving,High
4410,Heater,1003,5.01,21,2,Energy Saving,Low
4411,TV,99,3.68,0,3,High Performance,Low
4412,Heater,1742,3.42,9,12,Energy Saving,High
4413,Fridge,183,7.08,9,16,Balanced,Medium
4414,Washing Machine,690,6.79,16,22,Balanced,Low
4415,TV,320,6.22,16,22,Energy Saving,High
4416,Washing Machine,655,3.43,15,18,Balanced,Medium
4417,Fridge,133,2.91,4,6,Energy Saving,Low
4418,Microwave,1412,4.32,8,12,High Performance,Low
4419,Computer,377,7.64,16,23,Energy Saving,High
4420,Dishwasher,1338,2.5,20,22,Energy Saving,High
4421,Microwave,1268,0.9,5,5,High Performance,Low
4422,Fridge,163,6.57,20,2,Balanced,Low
4423,Fridge,114,5.06,23,4,Energy Saving,Low
4424,Air Conditioner,3427,1.3,9,10,High Performance,Medium
4425,Microwave,903,5.89,7,12,Energy Saving,Low
4426,TV,97,6.25,22,4,High Performance,Medium
4427,Microwave,899,6.48,4,10,High Performance,Low
4428,Heater,1556,6.33,1,7,Balanced,High
4429,Microwave,1271,2.14,13,15,Energy Saving,High
4430,Heater,1881,3.73,23,2,Energy Saving,Low
4431,Fridge,199,7.01,3,10,High Performance,High
4432,Washing Machine,753,7.2,13,20,High Performance,Medium
4433,Air Conditioner,1636,4.9,17,21,Balanced,High
4434,Washing Machine,586,4.63,19,23,Balanced,Low
4435,Microwave,1023,7.01,7,14,High Performance,Medium
4436,Microwave,1483,5.64,5,10,Energy Saving,Medium
4437,Air Conditioner,1923,7.56,13,20,High Performance,Low
4438,Computer,322,7.07,3,10,Balanced,Medium
4439,Computer,320,7.64,8,15,Energy Saving,Low
4440,Air Conditioner,1563,1.87,22,23,Balanced,Low
4441,Microwave,1128,6.27,8,14,Energy Saving,Medium
4442,Microwave,1392,4.38,13,17,Energy Saving,High
4443,Heater,1553,7.03,1,8,Energy Saving,Low
4444,Fridge,185,4.99,12,16,High Performance,Medium
4445,Fridge,140,3.56,6,9,Balanced,High
4446,Dishwasher,1760,2.01,3,5,Energy Saving,Medium
4447,Fridge,157,0.75,16,16,Energy Saving,Low
4448,Air Conditioner,3102,4.0,9,13,Balanced,High
